5515682	446
5516522	447
5517002	448
5529582	449
5537762	450
5538602	451
5539932	452
5554312	453
5564472	454
5575202	455
5575532	456
5576742	457
5608912	458
5612552	459
5623822	460
5626222	461
5626772	462
5628192	463
5635992	464
5650852	465
5657822	466
5663582	467
5664752	468
5665072	469
5665382	470
5665472	471
5672282	472
5674432	473
5675312	474
5690332	475
5691142	476
5694232	477
5695582	478
5700212	479
5702822	480
5715262	481
5719312	482
5722502	483
5728532	484
5729362	485
5731382	486
5734022	487
5741442	488
5748232	489
5753972	490
5758602	491
5764482	492
5784602	493
5784662	494
5785862	495
5786282	496
5786682	497
5796272	498
5799762	499
5802372	500
5818512	501
5823262	502
5827242	503
5832612	504
5836662	505
5841382	506
5848742	507
5856192	508
5857432	509
5862662	510
5868832	511
5869142	512
5875022	513
5882182	514
5892202	515
5892992	516
5894672	517
5899322	518
5899842	519
5900752	520
5903402	521
5904382	522
5917702	523
5922602	524
5935682	525
5941552	526
5944852	527
5946122	528
5949862	529
5957102	530
5961872	531
5964272	532
5972612	533
5975712	534
6006822	535
6010012	536
6012912	537
6019032	538
6025052	539
6029102	540
6037172	541
6040142	542
6045462	543
6055072	544
6061762	545
6065522	546
6066702	547
6067612	548
6068142	549
6073652	550
6076102	551
6085532	552
6089402	553
6089972	554
6093352	555
6093742	556
6100082	557
6102292	558
6103902	559
6117682	560
6126732	561
6134582	562
6137352	563
6138062	564
6142182	565
6146352	566
6150922	567
6158052	568
6169152	569
6175832	570
6209562	571
6224132	572
6229342	573
6246612	574
6260242	575
6260422	576
6266512	577
6284082	578
6287852	579
6297412	580
6309752	581
6311902	582
6317472	583
6319742	584
6321372	585
6322882	586
6343632	587
6344992	588
6362082	589
6364372	590
6369072	591
6373002	592
6378612	593
6389902	594
6390692	595
6393892	596
6398902	597
6400412	598
6411232	599
6417732	600
6434902	601
6438292	602
6442872	603
6450442	604
6458412	605
6458442	606
6460622	607
6467102	608
6474242	609
6489222	610
6491302	611
6498962	612
6507602	613
6523692	614
6538352	615
6548072	616
6551552	617
6561622	618
6564122	619
6569672	620
6582232	621
6582402	622
6586072	623
6588492	624
6593672	625
6599012	626
6602172	627
6603842	628
6608152	629
6616952	630
6625972	631
6627902	632
6635012	633
6635902	634
6661242	635
6664522	636
6666752	637
6667212	638
6677002	639
6690472	640
6695742	641
6702162	642
6703582	643
6711122	644
6716582	645
6717892	646
6719822	647
6721412	648
6723722	649
6729282	650
6731542	651
6745092	652
6752662	653
6761482	654
6766992	655
6771902	656
6773822	657
6774862	658
6786602	659
6790222	660
6796732	661
6803472	662
6816222	663
6817812	664
6821242	665
6822912	666
6827152	667
6832402	668
6840152	669
6840232	670
6847562	671
6848682	672
6856582	673
6866442	674
6873182	675
6886162	676
6891752	677
6899502	678
6937642	679
6938202	680
6940202	681
6954522	682
6967392	683
6969642	684
6977402	685
6977522	686
6982352	687
6996292	688
6998152	689
7007132	690
7010912	691
7030682	692
7032332	693
7039892	694
7048922	695
7053732	696
7054372	697
7055912	698
7061682	699
7077952	700
7080972	701
7087532	702
7088212	703
7093792	704
7098502	705
7099662	706
7101282	707
7104822	708
7113862	709
7114212	710
7117792	711
7118112	712
7138222	713
7138882	714
7140852	715
7150612	716
7155312	717
7156832	718
7163342	719
7168792	720
7175202	721
7177222	722
7180552	723
7180802	724
7188562	725
7191102	726
7209912	727
7210862	728
7212542	729
7212622	730
7221982	731
7234672	732
7234922	733
7238812	734
7239632	735
7257012	736
7272642	737
7272802	738
7273222	739
7274842	740
7275922	741
7292622	742
7295192	743
7307802	744
7319832	745
7326762	746
7329732	747
7333112	748
7334562	749
7341742	750
7352472	751
7359982	752
7363422	753
7376802	754
7386712	755
7396082	756
7400322	757
7403742	758
7403862	759
7431352	760
7437942	761
7447362	762
7451872	763
7452652	764
7463892	765
7465882	766
7471982	767
7473892	768
7476722	769
7477472	770
7480762	771
7489822	772
7496552	773
7503202	774
7504502	775
7523632	776
7534322	777
7534862	778
7564022	779
7567132	780
7574702	781
7583002	782
7589932	783
7592422	784
7596682	785
7605802	786
7606602	787
7606882	788
7614982	789
7617712	790
7627622	791
7632972	792
7633092	793
7634632	794
7639272	795
7648102	796
7655962	797
7656962	798
7657972	799
7695102	800
7707392	801
7714062	802
7720412	803
7737182	804
7742482	805
7743312	806
7751642	807
7766322	808
7769502	809
7782792	810
7787042	811
7801902	812
7804932	813
7805232	814
7820342	815
7823072	816
7823972	817
7829602	818
7835542	819
7849182	820
7864452	821
7868222	822
7868962	823
7880682	824
7894172	825
7905372	826
7912112	827
7913132	828
7921752	829
7976562	830
7978322	831
7983102	832
8002982	833
8003282	834
8028752	835
8035042	836
8035732	837
8036362	838
8039652	839
8046432	840
8046682	841
8052862	842
8060292	843
8061372	844
8084452	845
8090172	846
8095222	847
8102692	848
8109692	849
8137442	850
8141132	851
8149912	852
8158922	853
8162302	854
8170082	855
8172452	856
8182952	857
8203962	858
8205902	859
8205992	860
8214112	861
8229932	862
8233512	863
8243832	864
8250142	865
8268722	866
8277102	867
8277562	868
8280562	869
8284742	870
8285122	871
8288322	872
8308652	873
8308702	874
8310312	875
8323872	876
8331902	877
8339422	878
8339952	879
8340312	880
8340782	881
8344052	882
8345012	883
8353612	884
8356762	885
8364882	886
8376452	887
8379772	888
8384492	889
8387582	890
8387882	891
8393102	892
8395352	893
8403552	894
8404342	895
8405282	896
8405562	897
8407262	898
8408192	899
8414252	900
8415902	901
8416202	902
8429582	903
8436132	904
8437812	905
8459782	906
8472292	907
8483732	908
8489552	909
8497442	910
8504522	911
8504762	912
8505992	913
8509482	914
8510152	915
8518912	916
8537222	917
8539422	918
8540092	919
8548512	920
8549362	921
8550502	922
8559972	923
8561942	924
8562502	925
8564192	926
8565352	927
8569032	928
8593712	929
8598102	930
8599062	931
8602462	932
8602852	933
8611732	934
8612042	935
8612882	936
8614192	937
8628262	938
8628802	939
8651822	940
8652272	941
8653482	942
8672362	943
8672402	944
8694752	945
8706332	946
8724762	947
8728022	948
8738982	949
8742892	950
8750072	951
8769802	952
8771162	953
8774192	954
8774312	955
8775692	956
8785982	957
8794692	958
8795232	959
8798262	960
8809942	961
8810702	962
8811072	963
8813782	964
8818022	965
8821412	966
8828052	967
8836202	968
8837232	969
8843112	970
8844092	971
8844892	972
8855562	973
8862732	974
8862832	975
8889252	976
8902182	977
8908462	978
8942192	979
8942922	980
8946232	981
8961482	982
8966542	983
8972082	984
8980342	985
8986702	986
9001402	987
9006862	988
9012822	989
9017232	990
9022912	991
9025232	992
9028092	993
9029812	994
9036152	995
9037632	996
9046942	997
9050302	998
9051342	999
9051672	1000
9051952	1001
9052772	1002
9062842	1003
9067532	1004
9068822	1005
9070622	1006
9080982	1007
9083102	1008
9090052	1009
9090642	1010
9097782	1011
9110552	1012
9113552	1013
9129932	1014
9138342	1015
9138442	1016
9147082	1017
9165612	1018
9165842	1019
9173422	1020
9175882	1021
9187982	1022
9188682	1023
9188752	1024
9189762	1025
9191042	1026
9193352	1027
9197992	1028
9201292	1029
9205922	1030
9212842	1031
9218592	1032
9238472	1033
9245352	1034
9252352	1035
9265172	1036
9273652	1037
9284032	1038
9286382	1039
9302852	1040
9311642	1041
9313032	1042
9314472	1043
9317132	1044
9318372	1045
9322572	1046
9325342	1047
9326612	1048
9328532	1049
9329022	1050
9333762	1051
9335812	1052
9340702	1053
9343272	1054
9343712	1055
9344772	1056
9353782	1057
9356442	1058
9358432	1059
9362612	1060
9372212	1061
9377762	1062
9387512	1063
9390222	1064
9392892	1065
9398382	1066
9406312	1067
9406702	1068
9412562	1069
9418842	1070
9421892	1071
9425112	1072
9450862	1073
9459772	1074
9463132	1075
9474302	1076
9474642	1077
9476052	1078
9502032	1079
9502442	1080
9505382	1081
9505482	1082
9506282	1083
9507202	1084
9524602	1085
9524972	1086
9536032	1087
9538832	1088
9548372	1089
9564292	1090
9567932	1091
9568492	1092
9569702	1093
9570342	1094
9570942	1095
9581962	1096
9586292	1097
9591742	1098
9599052	1099
9601532	1100
9604552	1101
9608132	1102
9626012	1103
9626252	1104
9630802	1105
9633792	1106
9643682	1107
9648822	1108
9650332	1109
9660432	1110
9666042	1111
9669362	1112
9676442	1113
9676842	1114
9679612	1115
9679892	1116
9680762	1117
9680942	1118
9694702	1119
9696002	1120
9703702	1121
9710342	1122
9713502	1123
9715822	1124
9721532	1125
9723322	1126
9728522	1127
9734552	1128
9748572	1129
9751122	1130
9755062	1131
9757272	1132
9763912	1133
9764422	1134
9767622	1135
9780142	1136
9782052	1137
9783602	1138
9783942	1139
9788392	1140
9791702	1141
9796542	1142
9797112	1143
9807602	1144
9811512	1145
9816842	1146
9829082	1147
9831712	1148
9835022	1149
9839572	1150
9840812	1151
9841562	1152
9842112	1153
9851522	1154
9867842	1155
9889072	1156
9908832	1157
9910582	1158
9913592	1159
9917492	1160
9927102	1161
9927542	1162
9927682	1163
9934582	1164
9944252	1165
9955652	1166
9962632	1167
9977312	1168
9986682	1169
9988222	1170
10002922	1171
10015962	1172
10018542	1173
10026902	1174
10027412	1175
10041622	1176
10045122	1177
10053632	1178
10059872	1179
10068302	1180
10069432	1181
10069722	1182
10091652	1183
10093672	1184
10094282	1185
10099382	1186
10100352	1187
10123922	1188
10130562	1189
10131132	1190
10151982	1191
10164712	1192
10168602	1193
10190682	1194
10200032	1195
10212912	1196
10212972	1197
10213112	1198
10214582	1199
10214652	1200
10228322	1201
10228362	1202
10236712	1203
10238392	1204
10243902	1205
10256232	1206
10270532	1207
10277012	1208
10278042	1209
10285482	1210
10314122	1211
10317332	1212
10317572	1213
10334582	1214
10337662	1215
10345312	1216
10345452	1217
10346752	1218
10347762	1219
10370452	1220
10371862	1221
10396322	1222
10404272	1223
10422822	1224
10426482	1225
10427732	1226
10428572	1227
10431702	1228
10434782	1229
10457002	1230
10465032	1231
10468072	1232
10468782	1233
10470542	1234
10476562	1235
10491592	1236
10497332	1237
10497702	1238
10499842	1239
10517292	1240
10525262	1241
10536222	1242
10546262	1243
10599232	1244
10618562	1245
10635192	1246
10646842	1247
10653312	1248
10653612	1249
10663302	1250
10664922	1251
10671502	1252
10673992	1253
10674592	1254
10677292	1255
10677302	1256
10680202	1257
10680522	1258
10688302	1259
10690222	1260
10699382	1261
10703412	1262
10706322	1263
10716142	1264
10730842	1265
10732052	1266
10737942	1267
10737952	1268
10741332	1269
10778072	1270
10783182	1271
10795312	1272
10796882	1273
10808592	1274
10809412	1275
10809582	1276
10823522	1277
10826852	1278
10830842	1279
10841532	1280
10848492	1281
10859102	1282
10863482	1283
10863652	1284
10877522	1285
10877782	1286
10881012	1287
10882942	1288
10888272	1289
10895562	1290
10896002	1291
10909692	1292
10915082	1293
10942932	1294
10952982	1295
10955282	1296
10988712	1297
10996862	1298
11002352	1299
11009002	1300
11018962	1301
11021302	1302
11030882	1303
11031952	1304
11032802	1305
11033122	1306
11039812	1307
11052262	1308
11063292	1309
11065322	1310
11075722	1311
11076232	1312
11099192	1313
11105662	1314
11112622	1315
11115692	1316
11126372	1317
11136252	1318
11143352	1319
11145922	1320
11149062	1321
11151072	1322
11155492	1323
11158072	1324
11161272	1325
11166602	1326
11171912	1327
11174862	1328
11195702	1329
11198222	1330
11202272	1331
11214782	1332
11223902	1333
11232802	1334
11266932	1335
11267242	1336
11271042	1337
11273772	1338
11297362	1339
11300152	1340
11301372	1341
11307622	1342
11310192	1343
11321622	1344
11325122	1345
11334642	1346
11336892	1347
11346992	1348
11352232	1349
11358172	1350
11362202	1351
11368472	1352
11373052	1353
11378892	1354
11381452	1355
11381972	1356
11383712	1357
11393782	1358
11399722	1359
11404522	1360
11407702	1361
11408162	1362
11416572	1363
11423592	1364
11428592	1365
11432952	1366
11440022	1367
11440392	1368
11440502	1369
11446662	1370
11451002	1371
11469082	1372
11469492	1373
11474692	1374
11487702	1375
11489192	1376
11491562	1377
11491782	1378
11561042	1379
11576562	1380
11577582	1381
11585142	1382
11608802	1383
11610082	1384
11613952	1385
11622592	1386
11623592	1387
11630782	1388
11638892	1389
11654202	1390
11659182	1391
11670602	1392
11682042	1393
11699592	1394
11703872	1395
11721292	1396
11725212	1397
11731482	1398
11746402	1399
11748252	1400
11755332	1401
11755412	1402
11769982	1403
11775942	1404
11780732	1405
11793022	1406
11798892	1407
11803112	1408
11806022	1409
11816602	1410
11842212	1411
11856252	1412
11857592	1413
11868722	1414
11872492	1415
11885372	1416
11890512	1417
11896052	1418
11900512	1419
11915072	1420
11934952	1421
11935142	1422
11936442	1423
11946832	1424
11953862	1425
11959352	1426
11968562	1427
11983892	1428
11987492	1429
11991822	1430
11998042	1431
12002352	1432
12014482	1433
12014902	1434
12022692	1435
12025782	1436
12032052	1437
12033622	1438
12038372	1439
12045182	1440
12045642	1441
12053402	1442
12061042	1443
12063802	1444
12072432	1445
12073312	1446
12077672	1447
12078392	1448
12081692	1449
12085492	1450
12086672	1451
12093412	1452
12111772	1453
12118792	1454
12147682	1455
12148332	1456
12152162	1457
12178472	1458
12188282	1459
12195002	1460
12214252	1461
12214462	1462
12222522	1463
12227692	1464
12245482	1465
12247602	1466
12255322	1467
12255992	1468
12267792	1469
12269242	1470
12273452	1471
12298902	1472
12307412	1473
12309962	1474
12322162	1475
12333502	1476
12339102	1477
12353562	1478
12357882	1479
12381022	1480
12386482	1481
12387142	1482
12388502	1483
12388672	1484
12395562	1485
12406222	1486
12406492	1487
12408812	1488
12410282	1489
12413822	1490
12413912	1491
12414652	1492
12424882	1493
12431952	1494
12434192	1495
12444152	1496
12448112	1497
12448922	1498
12449232	1499
12459402	1500
12459452	1501
12464142	1502
12464502	1503
12465202	1504
12475112	1505
12485992	1506
12496512	1507
12508882	1508
12518962	1509
12532652	1510
12532742	1511
12539252	1512
12546912	1513
12548352	1514
12553062	1515
12560602	1516
12563662	1517
12577062	1518
12591942	1519
12595122	1520
12604432	1521
12612812	1522
12623942	1523
12624732	1524
12630222	1525
12641152	1526
12649562	1527
12666952	1528
12682372	1529
12686612	1530
12689312	1531
12689482	1532
12690712	1533
12694962	1534
12697842	1535
12701992	1536
12702522	1537
12702812	1538
12709972	1539
12722152	1540
12729802	1541
12732332	1542
12736092	1543
12739972	1544
12762432	1545
12763762	1546
12789832	1547
12793052	1548
12798322	1549
12801442	1550
12810112	1551
12811292	1552
12825592	1553
12833342	1554
12840562	1555
12844032	1556
12869572	1557
12879592	1558
12881302	1559
12896692	1560
12896812	1561
12902572	1562
12909402	1563
12920162	1564
12928622	1565
12928662	1566
12930182	1567
12936522	1568
12938772	1569
12948582	1570
12949172	1571
12949402	1572
12949572	1573
12952672	1574
12954692	1575
12960772	1576
12973692	1577
12995622	1578
12998242	1579
12999902	1580
13004792	1581
13017572	1582
13021942	1583
13042582	1584
13043232	1585
13049222	1586
13051572	1587
13060612	1588
13070062	1589
13071122	1590
13084272	1591
13086882	1592
13091762	1593
13093772	1594
13093832	1595
13096262	1596
13105392	1597
13127342	1598
13131192	1599
13136082	1600
13146012	1601
13153372	1602
13176592	1603
13176752	1604
13181782	1605
13187722	1606
13196262	1607
13201812	1608
13209522	1609
13222312	1610
13222892	1611
13230312	1612
13236632	1613
13237502	1614
13241212	1615
13249062	1616
13252312	1617
13265562	1618
13269362	1619
13274142	1620
13283332	1621
13287322	1622
13295012	1623
13296272	1624
13297052	1625
13306832	1626
13323582	1627
13330762	1628
13335402	1629
13370382	1630
13371552	1631
13379762	1632
13388262	1633
13397722	1634
13399562	1635
13400662	1636
13407142	1637
13407952	1638
13411022	1639
13420262	1640
13420962	1641
13427302	1642
13428532	1643
13430512	1644
13437692	1645
13447572	1646
13450792	1647
13454712	1648
13456102	1649
13459652	1650
13466012	1651
13467162	1652
13468812	1653
13473302	1654
13493692	1655
13495452	1656
13502472	1657
13503042	1658
13513252	1659
13525652	1660
13526772	1661
13528152	1662
13547642	1663
13558432	1664
13561182	1665
13564532	1666
13567122	1667
13568722	1668
13569192	1669
13570552	1670
13575422	1671
13577952	1672
13578502	1673
13580992	1674
13587812	1675
13589912	1676
13594342	1677
13598062	1678
13602212	1679
13612092	1680
13613982	1681
13616472	1682
13619142	1683
13631962	1684
13634322	1685
13649372	1686
13659532	1687
13663842	1688
13678852	1689
13678912	1690
13696632	1691
13704512	1692
13727932	1693
13729432	1694
13740082	1695
13740652	1696
13743022	1697
13743312	1698
13782152	1699
13803152	1700
13815142	1701
13823362	1702
13824232	1703
13847622	1704
13850512	1705
13861272	1706
13863022	1707
13889612	1708
13905382	1709
13921312	1710
13950662	1711
13955442	1712
13959022	1713
13969502	1714
13990632	1715
13992222	1716
13994562	1717
14001622	1718
14005092	1719
14014322	1720
14026392	1721
14032032	1722
14033202	1723
14046943	1724
14048548	1725
14049367	1726
14049604	1727
14049901	1728
14050966	1729
14051600	1730
14052137	1731
14052138	1732
14052186	1733
14053086	1734
14053128	1735
14053720	1736
14054012	1737
14054740	1738
14055746	1739
14057017	1740
14057068	1741
14057078	1742
14057319	1743
14058693	1744
14058768	1745
14059446	1746
14059525	1747
14061097	1748
14061105	1749
14061497	1750
14061902	1751
14064910	1752
14065275	1753
14066623	1754
14068982	1755
14069566	1756
14070235	1757
14070396	1758
14071136	1759
14071374	1760
14073175	1761
14073766	1762
14073873	1763
14075344	1764
14075571	1765
14075913	1766
14077727	1767
14078325	1768
14080115	1769
14080493	1770
14082182	1771
14082896	1772
14083705	1773
14084216	1774
14085652	1775
14086488	1776
14088544	1777
14089303	1778
14091565	1779
14091912	1780
14093057	1781
14094405	1782
14095165	1783
14095248	1784
14095686	1785
14100222	1786
14100354	1787
14100562	1788
14100791	1789
14101690	1790
14102060	1791
14103624	1792
14104421	1793
14105030	1794
14106144	1795
14106205	1796
14106522	1797
14107980	1798
14108020	1799
14109300	1800
14109662	1801
14109842	1802
14109897	1803
14110069	1804
14110454	1805
14110815	1806
14111104	1807
14111767	1808
14111809	1809
14112046	1810
14112431	1811
14112449	1812
14112561	1813
14112868	1814
14113192	1815
14113573	1816
14114222	1817
14114601	1818
14114610	1819
14115314	1820
14115698	1821
14116897	1822
14117524	1823
14117584	1824
14117905	1825
14118922	1826
14120660	1827
14124270	1828
14124561	1829
14126481	1830
14126709	1831
14127486	1832
14127651	1833
14128338	1834
14128772	1835
14129062	1836
14129794	1837
14130012	1838
14130316	1839
14130400	1840
14130427	1841
14130949	1842
14131180	1843
14131592	1844
14132697	1845
14132754	1846
14134725	1847
14134854	1848
14134883	1849
14135318	1850
14135648	1851
14136061	1852
14136890	1853
14137735	1854
14138812	1855
14139523	1856
14140277	1857
14140935	1858
14142809	1859
14143875	1860
14144034	1861
14144173	1862
14144646	1863
14145323	1864
14146355	1865
14146539	1866
14147295	1867
14147739	1868
14147796	1869
14147959	1870
14148375	1871
14148600	1872
14148728	1873
14149338	1874
14149450	1875
14149529	1876
14150397	1877
14152501	1878
14152596	1879
14155777	1880
14156358	1881
14156606	1882
14156753	1883
14159586	1884
14160130	1885
14160391	1886
14160654	1887
14161406	1888
14162954	1889
14163511	1890
14164131	1891
14165289	1892
14165562	1893
14165808	1894
14166560	1895
14166983	1896
14167568	1897
14167892	1898
14168159	1899
14169319	1900
14169653	1901
14169808	1902
14170232	1903
14171507	1904
14172824	1905
14173813	1906
14173816	1907
14174021	1908
14174776	1909
14175120	1910
14175675	1911
14177186	1912
14177923	1913
14178460	1914
14179146	1915
14179256	1916
14179671	1917
14182570	1918
14183356	1919
14184136	1920
14184517	1921
14184912	1922
14185550	1923
14185997	1924
14186265	1925
14186674	1926
14186784	1927
14188562	1928
14188647	1929
14188821	1930
14189151	1931
14189271	1932
14190349	1933
14191171	1934
14192006	1935
14192316	1936
14193608	1937
14194065	1938
14194532	1939
14196189	1940
14196346	1941
14196441	1942
14197179	1943
14197973	1944
14198114	1945
14198356	1946
14199508	1947
14200335	1948
14200746	1949
14200919	1950
14202082	1951
14202417	1952
14202472	1953
14203191	1954
14203580	1955
14203687	1956
14205196	1957
14205322	1958
14207117	1959
14207292	1960
14207749	1961
14207824	1962
14208060	1963
14209773	1964
14210322	1965
14210886	1966
14211126	1967
14211358	1968
14211848	1969
14214206	1970
14214947	1971
14215255	1972
14216113	1973
14216121	1974
14217046	1975
14217477	1976
14217835	1977
14217943	1978
14218312	1979
14218575	1980
14219317	1981
14219402	1982
14219863	1983
14219962	1984
14222246	1985
14222605	1986
14222631	1987
14222903	1988
14224961	1989
14226286	1990
14228503	1991
14229552	1992
14229853	1993
14230265	1994
14230351	1995
14230392	1996
14231500	1997
14231814	1998
14234059	1999
14234177	2000
14235145	2001
14235189	2002
14235705	2003
14236481	2004
14236807	2005
14237062	2006
14237164	2007
14237925	2008
14238085	2009
14238376	2010
14238974	2011
14239031	2012
14240614	2013
14240995	2014
14241613	2015
14242448	2016
14243506	2017
14243581	2018
14243782	2019
14244088	2020
14244140	2021
14244154	2022
14244494	2023
14245263	2024
14245636	2025
14246556	2026
14248730	2027
14249225	2028
14250692	2029
14251131	2030
14252719	2031
14252935	2032
14253362	2033
14253615	2034
14253746	2035
14254223	2036
14254444	2037
14256210	2038
14256551	2039
14257519	2040
14257551	2041
14257633	2042
14257731	2043
14257828	2044
14257995	2045
14258196	2046
14258577	2047
14258736	2048
14259047	2049
14261203	2050
14261725	2051
14261874	2052
14261961	2053
14262263	2054
14262305	2055
14263277	2056
14263779	2057
14264971	2058
14265001	2059
14265510	2060
14266385	2061
14266899	2062
14267101	2063
14267822	2064
14270246	2065
14270367	2066
14270422	2067
14272108	2068
14272623	2069
14272696	2070
14274186	2071
14274934	2072
14275106	2073
14276197	2074
14276913	2075
14276937	2076
14277567	2077
14277620	2078
14279500	2079
14281649	2080
14282111	2081
14282123	2082
14282435	2083
14282739	2084
14283433	2085
14284706	2086
14285164	2087
14286344	2088
14288182	2089
14289445	2090
14291362	2091
14291480	2092
14292029	2093
14292450	2094
14292759	2095
14293130	2096
14293301	2097
14293319	2098
14294404	2099
14294420	2100
14295225	2101
14296370	2102
14296589	2103
14297745	2104
14299640	2105
14299650	2106
14299823	2107
14300172	2108
14301116	2109
14301460	2110
14302550	2111
14303317	2112
14303783	2113
14305536	2114
14305743	2115
14305931	2116
14306604	2117
14307513	2118
14308417	2119
14308821	2120
14308994	2121
14311071	2122
14311135	2123
14311735	2124
14315176	2125
14315513	2126
14316016	2127
14316068	2128
14316726	2129
14316793	2130
14316930	2131
14318029	2132
14318086	2133
14319091	2134
14320057	2135
14320651	2136
14321888	2137
14324029	2138
14324041	2139
14325452	2140
14326119	2141
14326359	2142
14329703	2143
14330046	2144
14330200	2145
14330787	2146
14331907	2147
14332521	2148
14333178	2149
14333485	2150
14334170	2151
14334781	2152
14338669	2153
14339480	2154
14340153	2155
14340830	2156
14342049	2157
14342071	2158
14342110	2159
14342838	2160
14343544	2161
14344449	2162
14345847	2163
14345996	2164
14346073	2165
14346608	2166
14347150	2167
14349783	2168
